comprendes|comprend
comprendo|comprend
compromiso|compromis
comunicación|comun
comunidad|comun
concepto|concept
concluir|conclu
concreto|concret
condición|condicion
conducir|conduc
conectar|conect
confianza|confianz
confirmar|confirm
conflicto|conflict
congelar|congel
conoce|conoc
conocemos|conoc
conocen|conoc
conocer|conoc
conoces|conoc
conocí|conoc
conocimiento|conoc
conoció|conoc
conociste|conoc
conozco|conozc
conseguí|consegu
conseguimos|consegu
conseguir|consegu
consejo|consej
conservar|conserv
considera|consider
consideramos|consider
consideran|consider
considerar|consider
consideras|consider
considero|consider
consigo|consig
consigue|consig
consiguen|consig
consigues|consig
constante|constant
construcción|construccion
construir|constru
consultar|consult
consumir|consum
contacto|contact
contaminación|contamin
contamos|cont
contar|cont
contaste|cont
conté|cont
contener|conten
contenido|conten
continuar|continu
contó|cont
contrario|contrari
contrato|contrat
controlar|control
convencer|convenc
conversación|convers
convertí|convert
convertimos|convert
convertir|convert
convierte|conviert
convierten|conviert
conviertes|conviert
convierto|conviert
cooperar|cooper
copiar|copi
corazón|corazon
corazones|corazon
corre|corr
correcto|correct
corregir|correg
corremos|corr
corren|corr
correr|corr
corres|corr
corrí|corr
corriente|corrient
corrió|corr
corriste|corr
corro|corr
costumbre|costumbr
crea|cre
creación|creacion
creador|creador
creamos|cre
crean|cre
crear|cre
creas|cre
creaste|cre
creativo|creativ
crecer|crec
crecimiento|crecimient
cree|cre
creé|cre
creemos|cre
creen|cre
creer|cre
crees|cre
creí|cre
creíste|creist
creo|cre
creó|cre
creyó|crey
crimen|crim
criticar|critic
cruzar|cruz
cuadro|cuadr
cualidad|cualid
cuenta|cuent
cuentan|cuent
cuentas|cuent
cuento|cuent
cuerpo|cuerp
cuerpos|cuerp
cuidar|cuid
cultivar|cultiv
cultura|cultur
cumplir|cumpl
curioso|curios
da|da
damos|dam
dan|dan
dar|dar
das|das
debe|deb
debemos|deb
deben|deb
deber|deb
debes|deb
debí|deb
debió|deb
debiste|deb
debo|deb
decidir|decid
decimos|dec
decir|dec
decisión|decision
declarar|declar
dedicar|dedic
defender|defend
definir|defin
dejar|dej
delgado|delg
demostrar|demostr
denunciar|denunci
depender|depend
deporte|deport
derecho|derech
desarrollar|desarroll
desarrollo|desarroll
descansar|descans
describir|describ
descubrir|descubr
desear|des
deseo|dese
despertar|despert
destacar|destac
destino|destin
destrucción|destruccion
destruir|destru
detalle|detall
determinar|determin
di|di
día|dia
días|dias
dice|dic
dicen|dic
dices|dic
dieron|dieron
diferencia|diferent
diferente|diferent
difícil|dificil
difícilmente|dificil
dificultad|dificult
digo|dig
dije|dij
dijeron|dijeron
dijimos|dij
dijiste|dij
dijo|dij
dimos|dim
dinero|diner
dio|dio
dirección|direccion
dirige|dirig
dirigen|dirig
diriges|dirig
dirigí|dirig
dirigimos|dirig
dirigió|dirig
dirigir|dirig
dirijo|dirij
disculpar|disculp
discutir|discut
diseñar|diseñ
disfrutar|disfrut
disminuir|disminu
disponible|dispon
distancia|distanci
diste|dist
distinto|distint
distribuir|distribu
diversión|diversion
dividir|divid
doblar|dobl
documento|document
dolor|dolor
dormir|dorm
doy|doy
duda|dud
durante|<STOP>
duro|dur
económico|econom
edificio|edifici
educación|educ
efectivo|efect
ejemplo|ejempl
ejercicio|ejercici
elección|eleccion
electricidad|electr
elegir|eleg
elemento|element
eliminar|elimin
emoción|emocion
empecé|empec
empezamos|empez
empezar|empez
empezó|empez
empieza|empiez
empiezan|empiez
empiezas|empiez
empiezo|empiez
empleado|emple
empresa|empres
encender|encend
encerrar|encerr
encontramos|encontr
encontrar|encontr
encontré|encontr
encuentra|encuentr
encuentran|encuentr
encuentras|encuentr
encuentro|encuentr
energía|energ
enfermedad|enfermed
enfermo|enferm
enorme|enorm
enseñar|enseñ
entendemos|entend
entender|entend
entendí|entend
entero|enter
entiende|entiend
entienden|entiend
entiendes|entiend
entiendo|entiend
entra|entra
entrada|entrad
entramos|entram
entran|entran
entrar|entrar
entras|entras
entraste|entrast
entré|entre
entregar|entreg
entrenar|entren
entro|entro
entró|entro
entusiasmo|entusiasm
enviar|envi
época|epoc
equipo|equip
equivocar|equivoc
error|error
escapar|escap
escena|escen
escoger|escog
esconder|escond
escribe|escrib
escriben|escrib
escribes|escrib
escribí|escrib
escribimos|escrib
escribió|escrib
escribir|escrib
escribo|escrib
escuchar|escuch
escuela|escuel
esfuerzo|esfuerz
espacio|espaci
español|español
española|español
españolas|español
españoles|español
especial|especial
esperanza|esper
esperar|esper
espíritu|espiritu
establecer|establec
estación|estacion
estado|<STOP>
estilo|estil
estructura|estructur
estudia|estudi
estudiamos|estudi
estudian|estudi
estudiante|estudi
estudiantes|estudi
estudiar|estudi
estudias|estudi
estudié|estudi
estudio|estudi
evaluar|evalu
evidente|evident
evitar|evit
exacto|exact
examen|exam
excelente|excelent
excepción|excepcion
exigir|exig
existe|exist
existen|exist
existencia|existent
existes|exist
existí|exist
existimos|exist
existió|exist
existir|exist
existo|exist
experiencia|experient
experimento|experiment
explica|explic
explicación|explic
explicamos|explic
explican|explic
explicar|explic
explicas|explic
explico|explic
expliqué|expliqu
exportar|export
expresar|expres
extender|extend
exterior|exterior
extraño|extrañ
fábrica|fabric
fácil|facil
fácilmente|facil
falta|falt
familia|famili
famoso|famos
favorito|favorit
felicidad|felic
feliz|feliz
fenómeno|fenomen
fiesta|fiest
figura|figur
fijar|fij
final|final
financiero|financier
firmar|firm
físico|fisic
flor|flor
forma|form
formación|formacion
formamos|form
forman|form
formar|form
formas|form
formaste|form
formé|form
formo|form
formó|form
fortuna|fortun
francés|frances
francesa|frances
frecuencia|frecuenci
frente|frent
fresco|fresc
frío|fri
frontera|fronter
fruta|frut
fue|<STOP>
fuego|fueg
fuegos|fueg
fuente|fuent
fueron|<STOP>
fuerte|fuert
fuerza|fuerz
fui|<STOP>
fuimos|<STOP>
fuiste|<STOP>
función|funcion
fundamental|fundamental
futuro|futur
gana|gan
ganamos|gan
ganan|gan
ganancia|gananci
ganar|gan
ganas|gan
ganaste|gan
gané|gan
gano|gan
ganó|gan
garantía|garant
gastar|gast
gata|gat
gatas|gat
gato|gat
gatos|gat
generación|gener
general|general
generales|general
género|gener
gente|gent
gesto|gest
gobernador|gobern
gobernar|gobern
gobierno|gobiern
gobiernos|gobi
golpear|golp
gracias|graci
gracioso|gracios
grado|grad
gráfico|grafic
grande|grand
grandes|grand
gritar|grit
grupo|grup
guardar|guard
guerra|guerr
guía|gui
gusta|gust
gustamos|gust
gustan|gust
gustar|gust
gustas|gust
gusté|gust
gusto|gust
gustó|gust
habitación|habit
habitante|habit
habitual|habitual
habla|habl
hablaba|habl
hablábamos|habl
hablaban|habl
hablabas|habl
hablado|habl
habláis|habl
hablamos|habl
hablan|habl
hablando|habl
hablar|habl
hablaron|habl
hablas|habl
hablaste|habl
hablé|habl
hablo|habl
habló|habl
hace|hac
hacemos|hac
hacen|hac
hacer|hac
haces|hac
hacia|haci
hago|hag
hallar|hall
hermosa|hermos
hermoso|hermos
hermosura|hermosur
herramienta|herramient
hice|hic
hicieron|hic
hicimos|hic
hiciste|hic
hierro|hierr
hijo|hij
historia|histori
hizo|hiz
hogar|hog
hombre|hombr
hombres|hombr
honesto|honest
horario|horari
horrible|horribl
hospital|hospital
hotel|hotel
huir|huir
humano|human
humor|humor
idea|ide
identidad|ident
idioma|idiom
iglesia|iglesi
igual|igual
imagen|imag
imaginar|imagin
impedir|imped
importancia|import
importante|import
imposible|impos
impresión|impresion
imprimir|imprim
impuesto|impuest
incluir|inclu
independiente|independient
indicar|indic
individuo|individu
industria|industri
influencia|influenci
información|inform
informar|inform
ingeniero|ingenier
inglés|ingles
iniciar|inici
inmediato|inmediat
instalar|instal
instrumento|instrument
inteligente|inteligent
intención|intencion
intentar|intent
interés|interes
interesante|interes
interior|interior
internacional|internacional
interpretar|interpret
introducir|introduc
inventar|invent
investigar|investig
invitar|invit
ir|ir
isla|isla
jardín|jardin
jefe|jef
joven|jov
juego|jueg
jugar|jug
juicio|juici
junto|junt
justicia|justici
justo|just
juventud|juventud
labor|labor
lado|lad
lago|lag
lanzar|lanz
largo|larg
lavar|lav
lección|leccion
leche|lech
lector|lector
lee|lee
leemos|leem
leen|leen
leer|leer
lees|lees
leí|lei
leíste|leist
lejos|lej
lengua|lengu
lentamente|lent
lento|lent
leo|leo
levantar|levant
ley|ley
leyó|ley
libertad|libert
libertades|libertad
libro|libr
libros|libr
límite|limit
limpiar|limpi
limpio|limpi
línea|line
lista|list
listo|list
literatura|literatur
llama|llam
llamamos|llam
llaman|llam
llamar|llam
llamas|llam
llamaste|llam
llamé|llam
llamo|llam
llamó|llam
llave|llav
llega|lleg
llegada|lleg
llegamos|lleg
llegan|lleg
llegar|lleg
llegas|lleg
llegaste|lleg
llego|lleg
llegó|lleg
llegué|lleg
llenar|llen
lleno|llen
llevar|llev
llorar|llor
lluvia|lluvi
local|local
localidad|local
loco|loc
logra|logr
logramos|logr
logran|logr
lograr|logr
logras|logr
lograste|logr
logré|logr
logro|logr
logró|logr
lucha|luch
luchar|luch
luego|lueg
lugar|lug
luna|lun
luz|luz
madera|mader
madre|madr
maestro|maestr
magnífico|magnif
maleta|malet
malo|mal
mañana|mañan
mandar|mand
manera|maner
manifestar|manifest
mano|man
manos|man
mantenemos|manten
mantener|manten
mantengo|manteng
mantiene|mantien
mantienen|mantien
mantienes|mantien
mantuve|mantuv
manzana|manzan
máquina|maquin
mar|mar
maravilloso|maravill
marcar|marc
marido|mar
matemática|matemat
material|material
matrimonio|matrimoni
mayor|mayor
mecánico|mecan
medicina|medicin
médico|medic
medida|med
medio|medi
mejor|mejor
memoria|memori
mencionar|mencion
menor|menor
mensaje|mensaj
mercado|merc
merecer|merec
mes|mes
mesa|mes
mesas|mes
meter|met
método|metod
miedo|mied
miembro|miembr
mientras|mientr
militar|milit
millón|millon
mínimo|minim
ministro|ministr
minuto|minut
mira|mir
mirada|mir
miramos|mir
miran|mir
mirar|mir
miras|mir
miraste|mir
miré|mir
miro|mir
miró|mir
mismo|mism
mitad|mit
moda|mod
modelo|model
moderno|modern
modo|mod
molestar|molest
momento|moment
moneda|moned
montaña|montañ
monumento|monument
morí|mor
morimos|mor
morir|mor
moriste|mor
mostrar|mostr
motivo|motiv
motor|motor
mover|mov
movimiento|movimient
muchacho|muchach
mueble|muebl
muere|muer
mueren|muer
mueres|muer
muero|muer
muerte|muert
mujer|muj
mujeres|mujer
mundo|mund
murió|mur
museo|muse
música|music
músico|music
nace|nac
nacemos|nac
nacen|nac
nacer|nac
naces|nac
nací|nac
nacimiento|nacimient
nació|nac
nación|nacion
nacional|nacional
nacionalidad|nacional
naciones|nacion
naciste|nac
natural|natural
naturaleza|naturalez
navegar|naveg
nazco|nazc
necesario|necesari
necesidad|neces
necesita|necesit
necesitamos|necesit
necesitan|necesit
necesitar|necesit
necesitas|necesit
necesité|necesit
necesito|necesit
negar|neg
negocio|negoci
negro|negr
nervioso|nervios
nieve|niev
niña|niñ
niñas|niñ
niño|niñ
niños|niñ
nivel|nivel
noche|noch
noches|noch
nombre|nombr
norma|norm
normal|normal
norte|nort
nota|not
noticia|notici
novela|novel
nube|nub
nuevo|nuev
número|numer
nunca|nunc
objeto|objet
obligar|oblig
obra|obra
observar|observ
obtener|obten
ocasión|ocasion
océano|ocean
ocupar|ocup
ocurre|ocurr
ocurren|ocurr
ocurres|ocurr
ocurrí|ocurr
ocurrimos|ocurr
ocurrió|ocurr
ocurrir|ocurr
ocurro|ocurr
odiar|odi
oeste|oest
oferta|ofert
oficial|oficial
oficina|oficin
ofrecer|ofrec
oí|oi
oigo|oig
oímos|oim
oír|oir
oíste|oist
ojo|ojo
ojos|ojos
olvidar|olvid
operación|oper
opinión|opinion
oponer|opon
oportunidad|oportun
oración|oracion
orden|orden
ordenar|orden
oreja|orej
organizar|organiz
orgullo|orgull
origen|orig
oro|oro
oscuro|oscur
otoño|otoñ
oveja|ovej
oye|oye
oyen|oyen
oyes|oyes
oyó|oyo
paciente|pacient
padre|padr
paga|pag
pagamos|pag
pagan|pag
pagar|pag
pagas|pag
pagaste|pag
página|pagin
pago|pag
pagó|pag
pagué|pag
país|pais
paisaje|paisaj
palabra|palabr
pan|pan
pantalla|pantall
papel|papel
papeles|papel
paquete|paquet
par|par
parar|par
parece|parec
parecemos|parec
parecen|parec
parecer|parec
pareces|parec
pareció|parec
pared|par
parezco|parezc
parque|parqu
parte|part
parten|part
partes|part
partí|part
participar|particip
particular|particul
partido|part
partimos|part
partió|part
partir|part
partiste|part
parto|part
pasa|pas
pasado|pas
pasajero|pasajer
pasamos|pas
pasan|pas
pasar|pas
pasas|pas
pasaste|pas
pasé|pas
pasear|pas
paso|pas
pasó|pas
pastel|pastel
patio|pati
paz|paz
pecho|pech
pedazo|pedaz
pedí|ped
pedimos|ped
pedir|ped
pediste|ped
película|pelicul
peligro|peligr
peligroso|peligr
pelo|pel
pena|pen
pensamiento|pensamient
pensamos|pens
pensar|pens
pensaste|pens
pensé|pens
pensó|pens
peor|peor
pequeña|pequeñ
pequeñas|pequeñ
pequeño|pequeñ
pequeños|pequeñ
perdemos|perd
perder|perd
perdí|perd
pérdida|perd
perdió|perd
perdiste|perd
perdonar|perdon
perfecto|perfect
periódico|period
permanecer|permanec
permiso|permis
permite|permit
permiten|permit
permites|permit
permití|permit
permitimos|permit
permitir|permit
permito|permit
pero|<STOP>
perro|perr
perros|perr
persona|person
personaje|personaj
personas|person
pertenecer|pertenec
pesar|pes
pescado|pesc
peso|pes
pide|pid
piden|pid
pides|pid
pidió|pid
pido|pid
piedra|piedr
piel|piel
piensa|piens
piensan|piens
piensas|piens
pienso|piens
pierde|pierd
pierden|pierd
pierdes|pierd
pierdo|pierd
pierna|piern
pintar|pint
pintura|pintur
piso|pis
placer|plac
plan|plan
planeta|planet
plano|plan
planta|plant
plástico|plastic
plata|plat
playa|play
plaza|plaz
pobre|pobr
pobreza|pobrez
poco|<STOP>
podemos|pod
poder|pod
poema|poem
poesía|poes
policía|polic
política|polit
político|polit
pollo|poll
pone|pon
ponemos|pon
ponen|pon
poner|pon
pones|pon
pongo|pong
popular|popul
por|<STOP>
porque|<STOP>
portada|port
posibilidad|posibil
posible|posibl
posibles|posibl
posición|posicion
positivo|posit
postre|postr
práctica|practic
practicar|practic
precio|preci
precioso|precios
preciso|precis
preferir|prefer
pregunta|pregunt
preguntamos|pregunt
preguntan|pregunt
preguntar|pregunt
preguntas|pregunt
pregunté|pregunt
pregunto|pregunt
premio|premi
prensa|prens
preocupar|preocup
preparar|prepar
presencia|presenci
presenta|present
presentamos|present
presentan|present
presentar|present
presentas|present
presenté|present
presento|present
presidente|president
presidentes|president
presión|presion
prestar|prest
previo|previ
primavera|primaver
primero|primer
principal|principal
principio|principi
prisa|pris
privado|priv
probable|probabl
probar|prob
problema|problem
proceso|proces
producción|produccion
produce|produc
producen|produc
produces|produc
producimos|produc
producir|produc
producto|product
produje|produj
produzco|produzc
profesor|profesor
profundo|profund
programa|program
progreso|progres
prohibir|prohib
promesa|promes
pronto|pront
propiedad|propied
propio|propi
proponer|propon
proteger|proteg
protesta|protest
provincia|provinci
próximo|proxim
proyecto|proyect
prueba|prueb
público|public
pude|pud
pudieron|pud
pudimos|pud
pudiste|pud
pudo|pud
pueblo|puebl
puede|pued
pueden|pued
puedes|pued
puedo|pued
puente|puent
puerta|puert
puerto|puert
puesto|puest
punto|punt
puro|pur
puse|pus
pusiste|pus
puso|pus
queda|qued
quedamos|qued
quedan|qued
quedar|qued
quedas|qued
quedé|qued
quedo|qued
quedó|qued
queja|quej
quemar|quem
queremos|quer
querer|quer
queso|ques
quiere|quier
quieren|quier
quieres|quier
quiero|quier
quise|quis
quisiste|quis
quiso|quis
quitar|quit
quizás|quizas
radio|radi
raíz|raiz
rama|ram
rápida|rap
rápidamente|rapid
rápido|rap
raro|rar
rato|rat
razón|razon
razones|razon
real|real
realicé|realic
realidad|realid
realiza|realiz
realizamos|realiz
realizan|realiz
realizar|realiz
realizas|realiz
realizo|realiz
recibe|recib
reciben|recib
recibes|recib
recibí|recib
recibimos|recib
recibió|recib
recibir|recib
recibo|recib
recoger|recog
recomendar|recomend
reconoce|reconoc
reconocemos|reconoc
reconocen|reconoc
reconocer|reconoc
reconoces|reconoc
reconocí|reconoc
reconozco|reconozc
recordamos|record
recordar|record
recordé|record
recorrer|recorr
recuerda|recuerd
recuerdan|recuerd
recuerdas|recuerd
recuerdo|recuerd
recurso|recurs
red|red
reducir|reduc
referir|refer
reflejar|reflej
regalo|regal
región|region
regional|regional
regla|regl
regresar|regres
regular|regul
reír|reir
relación|relacion
religión|religion
reloj|reloj
remedio|remedi
repetir|repet
representar|represent
república|republ
reserva|reserv
resolver|resolv
respecto|respect
respetar|respet
responder|respond
responsabilidad|respons
respuesta|respuest
restaurante|restaur
resulta|result
resultado|result
resultamos|result
resultan|result
resultar|result
resultas|result
resulté|result
resulto|result
resumen|resum
retirar|retir
reunión|reunion
revisar|revis
revista|revist
rey|rey
rico|ric
riesgo|riesg
río|rio
riqueza|riquez
ritmo|ritm
rodear|rod
rojo|roj
romper|romp
ropa|rop
rosa|ros
rostro|rostr
rueda|rued
ruido|ruid
sabe|sab
sabemos|sab
saben|sab
saber|sab
sabes|sab
sabor|sabor
saca|sac
sacamos|sac
sacan|sac
sacar|sac
sacas|sac
sacaste|sac
saco|sac
sacó|sac
sagrado|sagr
sal|sal
sale|sal
salen|sal
sales|sal
salgo|salg
salí|sal
salida|sal
salimos|sal
salió|sal
salir|sal
saliste|sal
salón|salon
salud|salud
saludar|salud
salvar|salv
sangre|sangr
sano|san
santo|sant
saqué|saqu
satisfacer|satisfac
sé|se
secreto|secret
sector|sector
seguí|segu
seguimos|segu
seguir|segu
seguiste|segu
según|segun
seguridad|segur
seguro|segur
sello|sell
semana|seman
semejante|semej
señal|señal
sencillo|sencill
sentar|sent
sentí|sent
sentido|<STOP>
sentimiento|sentimient
sentimos|sent
sentir|sent
sentiste|sent
separar|separ
serio|seri
serví|serv
servicio|servici
servimos|serv
servir|serv
serviste|serv
siempre|siempr
siente|<STOP>
sienten|sient
sientes|sient
siento|sient
siglo|sigl
significado|signific
significar|signific
sigo|sig
sigue|sig
siguen|sig
sigues|sig
siguió|sigu
silencio|silenci
silla|sill
símbolo|simbol
similar|simil
simple|simpl
sino|sin
sintió|sint
sirve|sirv
sirven|sirv
sirves|sirv
sirvió|sirv
sirvo|sirv
sistema|sistem
sitio|siti
situación|situacion
sobre|<STOP>
sobrevivir|sobreviv
social|social
sociedad|socied
sol|sol
soldado|sold
soler|sol
solicitar|solicit
solo|sol
solución|solucion
sombra|sombr
soñar|soñ
sonido|son
sonreír|sonreir
soportar|soport
sorpresa|sorpres
subir|sub
suceder|suced
suelo|suel
sueño|sueñ
suerte|suert
suficiente|suficient
sufrir|sufr
sugerir|suger
supe|sup
superficie|superfici
superior|superior
supiste|sup
supo|sup
supone|supon
suponemos|supon
suponen|supon
suponer|supon
supones|supon
supongo|supong
supuse|supus
sur|sur
suspender|suspend
sustituir|sustitu
tal|tal
tamaño|tamañ
también|<STOP>
tampoco|tampoc
tarde|tard
tarea|tare
techo|tech
tela|tel
teléfono|telefon
televisión|television
tema|tem
temer|tem
temperatura|temperatur
templo|templ
temprano|tempran
tendencia|tendenci
tenemos|<STOP>
tener|ten
tengo|<STOP>
tensión|tension
termina|termin
terminamos|termin
terminan|termin
terminar|termin
terminas|termin
terminé|termin
termino|termin
término|termin
terreno|terren
terrible|terribl
territorio|territori
tesoro|tesor
texto|text
tiempo|tiemp
tiempos|tiemp
tienda|tiend
tiene|<STOP>
tienen|<STOP>
tienes|<STOP>
tierra|tierr
tierras|tierr
tipo|tip
tirar|tir
título|titul
toca|toc
tocamos|toc
tocan|toc
tocar|toc
tocas|toc
tocaste|toc
toco|toc
tocó|toc
todavía|todav
todo|<STOP>
tomar|tom
tono|ton
toqué|toqu
tormenta|torment
torre|torr
trabajado|trabaj
trabajador|trabaj
trabajadora|trabaj
trabajadores|trabaj
trabajando|trabaj
trabajar|trabaj
trabajo|trabaj
tradición|tradicion
traducir|traduc
trae|tra
traemos|tra
traen|tra
traer|tra
traes|tra
tráfico|trafic
traigo|traig
traje|traj
trajiste|traj
trajo|traj
tranquilo|tranquil
transformar|transform
transporte|transport
tratar|trat
través|traves
tren|tren
tribunal|tribunal
triste|trist
tristeza|tristez
triunfo|triunf
tropa|trop
turismo|turism
tuve|<STOP>
tuvieron|<STOP>
tuvimos|<STOP>
tuviste|<STOP>
tuvo|<STOP>
último|ultim
único|unic
unidad|unid
unir|unir
universidad|univers
universidades|univers
universo|univers
urgente|urgent
usar|usar
uso|uso
usuario|usuari
útil|util
utilicé|utilic
utiliza|utiliz
utilizamos|utiliz
utilizan|utiliz
utilizar|utiliz
utilizas|utiliz
utilizo|utiliz
va|va
vaca|vac
vacaciones|vacacion
vacío|vaci
valer|val
validez|validez
valle|vall
valor|valor
vamos|vam
van|van
variar|vari
varios|vari
vas|vas
vaso|vas
ve|ve
vecino|vecin
vehículo|vehicul
vemos|vem
ven|ven
vender|vend
vengo|veng
venimos|ven
venir|ven
ventaja|ventaj
ventana|ventan
veo|veo
ver|ver
verano|veran
verdad|verd
verdades|verdad
verde|verd
vergüenza|vergüenz
ves|ves
vestido|vest
vestir|vest
vez|vez
vi|vi
viajar|viaj
viaje|viaj
víctima|victim
vida|vid
viejo|viej
viene|vien
vienen|vien
vienes|vien
viento|vient
vieron|vieron
vimos|vim
vine|vin
viniste|vin
vino|vin
vio|vio
violencia|violenci
visitar|visit
vista|vist
viste|vist
vive|viv
viven|viv
vives|viv
viví|viv
vivía|viv
vivíamos|viv
vivían|viv
vivías|viv
vivido|viv
viviendo|viv
vivimos|viv
vivió|viv
vivir|viv
vivirá|viv
vivirán|viv
vivirás|viv
viviré|viv
viviremos|viv
vivís|viv
viviste|viv
vivo|viv
volar|vol
volumen|volum
voluntad|volunt
volvemos|volv
volver|volv
volví|volv
volvió|volv
volviste|volv
voy|voy
voz|voz
vuelo|vuel
vuelta|vuelt
vuelve|vuelv
vuelven|vuelv
vuelves|vuelv
vuelvo|vuelv
zapato|zapat
zona|zon
