cas|cas
casser|cass
cause|caus
causer|caus
ce|<STOP>
ceci|cec
cela|cel
celui|celui
cent|cent
centre|centr
cependant|cepend
certain|certain
certes|cert
cesser|cess
chacun|chacun
chaise|chais
chaleur|chaleur
chambre|chambr
champ|champ
chance|chanc
change|chang
changé|chang
changea|chang
changeai|chang
changeant|chang
changement|chang
changent|changent
changeons|changeon
changer|chang
changerai|chang
changes|chang
changez|chang
chanson|chanson
chansons|chanson
chanta|chant
chantai|chant
chantaient|chant
chantais|chant
chantait|chant
chantâmes|chant
chantant|chant
chantas|chant
chante|chant
chanté|chant
chantée|chant
chantées|chant
chantent|chantent
chanter|chant
chantera|chant
chanterai|chant
chanteraient|chant
chanterais|chant
chanterait|chant
chanteras|chant
chantèrent|chant
chanterez|chant
chanterions|chant
chanterons|chant
chanteront|chant
chantes|chant
chantés|chant
chantez|chant
chantiez|chant
chantions|chantion
chantons|chanton
chaque|chaqu
charge|charg
charger|charg
chat|chat
chats|chat
chatte|chatt
chaud|chaud
chef|chef
chemin|chemin
cher|cher
chercha|cherch
cherchai|cherch
cherchant|cherch
cherche|cherch
cherché|cherch
cherchent|cherchent
chercher|cherch
chercherai|cherch
cherches|cherch
cherchez|cherch
cherchons|cherchon
cheval|cheval
cheveux|cheveux
chez|chez
chien|chien
chiens|chien
chiffre|chiffr
choisir|chois
choix|choix
chose|chos
ciel|ciel
ciment|ciment
circonstance|circonst
citoyen|citoyen
clair|clair
classe|class
clé|clé
client|client
cœur|cœur
coin|coin
colère|coler
collègue|collègu
combat|combat
combien|combien
commande|command
comme|comm
commença|commenc
commençai|commenc
commençant|commenc
commence|commenc
commencé|commenc
commencent|commencent
commencer|commenc
commencerai|commenc
commences|commenc
commencez|commenc
commençons|commençon
comment|comment
commercial|commercial
commun|commun
communiquer|communiqu
compagnie|compagn
comparer|compar
complet|complet
comportement|comport
composer|compos
comprenant|compren
comprend|comprend
comprendra|comprendr
comprendre|comprendr
comprends|comprend
comprenez|compren
comprennent|comprennent
comprenons|comprenon
compris|compr
comprit|compr
compta|compt
comptai|compt
comptant|compt
compte|compt
compté|compt
comptent|comptent
compter|compt
compterai|compt
comptes|compt
comptez|compt
comptons|compton
concentrer|concentr
concerner|concern
conclure|conclur
condition|condit
conduire|conduir
conférence|conférent
confiance|confianc
confirmer|confirm
conflit|confl
connais|con
connaissance|connaiss
connaissant|connaiss
connaissent|connaissent
connaissez|connaiss
connaissons|connaisson
connaît|connaît
connaîtra|connaîtr
connaître|connaîtr
connu|connu
connus|connus
connut|connut
conscience|conscienc
conseil|conseil
conséquence|conséquent
considéra|consider
considérable|consider
considérai|consider
considérant|consider
considéré|consider
considère|consider
considèrent|consid
considérer|consider
considérera|consider
considères|consider
considérez|consider
considérons|considéron
construire|construir
contact|contact
contenir|conten
contexte|context
continuer|continu
contraire|contrair
contre|contr
contribuer|contribu
contrôle|contrôl
convaincre|convaincr
convenir|conven
converti|convert
convertir|convert
convertira|convert
convertis|convert
convertissant|convert
convertissent|convert
convertissons|convert
convertit|convert
corps|corp
correct|correct
côté|côt
couche|couch
couleur|couleur
coup|coup
couper|coup
cour|cour
courage|courag
courant|cour
courent|courent
courez|cour
courir|cour
courons|couron
courra|courr
cours|cour
court|court
couru|couru
courus|courus
courut|courut
coûter|coût
couvrir|couvr
craindre|craindr
créa|cré
créai|cré
créant|cré
créateur|créateur
créatif|créatif
création|création
créature|créatur
crée|cré
créé|cré
créent|créent
créer|cré
créera|cré
crées|cré
créez|cré
créons|créon
crise|cris
critique|critiqu
croient|croient
croirai|croir
croire|croir
crois|crois
croissance|croissanc
croit|croit
croyant|croi
croyez|croi
croyons|croyon
cru|cru
crus|crus
crut|crut
cuisine|cuisin
culture|cultur
curieux|curieux
danger|dang
danser|dans
date|dat
débat|débat
début|début
décembre|décembr
décider|décid
déclarer|déclar
découvrir|découvr
défendre|défendr
définir|défin
degré|degr
dehors|dehor
déjà|déjà
demain|demain
demanda|demand
demandai|demand
demandant|demand
demande|demand
demandé|demand
demandent|demandent
demander|demand
demanderai|demand
demandes|demand
demandez|demand
demandons|demandon
demi|dem
démocratie|démocrat
dent|dent
départ|départ
département|départ
dépasser|dépass
dépendre|dépendr
déplacer|déplac
depuis|depuis
député|déput
dernier|derni
derrière|derri
désert|désert
désir|des
désirer|désir
désormais|désorm
dessin|dessin
dessous|dessous
destin|destin
destruction|destruct
détail|détail
détruire|détruir
devant|dev
développement|développ
développer|développ
devenir|deven
devez|dev
deviner|devin
devoir|devoir
devons|devon
devra|devr
devrai|devr
différence|différent
difficile|difficil
difficilement|difficil
dimension|dimens
diminuer|diminu
dîner|dîn
dira|dir
dirai|dir
dire|dir
directement|direct
directeur|directeur
direction|direct
dirige|dirig
dirigé|dirig
dirigea|dirig
dirigeai|dirig
dirigeant|dirig
dirigent|dirigent
dirigeons|dirigeon
diriger|dirig
dirigera|dirig
diriges|dirig
dirigez|dirig
dis|dis
disant|dis
discours|discour
discussion|discuss
disent|disent
disons|dison
disparaître|disparaîtr
disposer|dispos
distance|distanc
distinguer|distingu
dit|dit
dites|dit
divers|diver
division|divis
document|docu
doigt|doigt
dois|dois
doit|doit
doivent|doivent
domaine|domain
dommage|dommag
donc|donc
donna|don
donnai|don
donnant|don
donne|don
donné|don
donnent|donnent
donner|don
donnerai|don
donnes|don
donnez|don
donnons|donnon
dont|dont
dormir|dorm
dossier|dossi
doubler|doubl
douceur|douceur
douleur|douleur
doute|dout
doux|doux
drapeau|drapeau
droit|droit
drôle|drôl
dû|dû
durée|dur
durer|dur
dus|dus
dut|dut
eau|eau
eaux|eau
échange|échang
échapper|échapp
échouer|échou
école|écol
économie|économ
écouter|écout
écrirai|écrir
écrire|écrir
écris|écris
écrit|écrit
écrivant|écriv
écrivent|écrivent
écrivez|écriv
écrivis|écriv
écrivit|écriv
écrivons|écrivon
effet|effet
effort|effort
égal|égal
également|égal
église|églis
élément|élément
élever|élev
éliminer|élimin
éloigner|éloign
emmener|emmen
emploi|emploi
employer|emploi
emporter|emport
emprunter|emprunt
encore|encor
endroit|endroit
énergie|énerg
enfance|enfanc
enfant|enfant
enfants|enfant
enfin|enfin
engager|engag
enlever|enlev
ennemi|ennem
énorme|énorm
enquête|enquêt
enseigner|enseign
ensemble|ensembl
ensuite|ensuit
entend|entend
entendant|entend
entendent|entendent
entendez|entend
entendis|entend
entendit|entend
entendons|entendon
entendra|entendr
entendre|entendr
entends|entend
entendu|entendu
entier|enti
entourer|entour
entra|entra
entrai|entrai
entraîner|entraîn
entrant|entrant
entre|entre
entré|entré
entrent|entrent
entreprise|entrepris
entrer|entrer
entrerai|entrer
entres|entre
entretien|entretien
entrez|entrez
entrons|entron
envie|envi
environ|environ
envoyer|envoi
épaule|épaul
époque|époqu
épreuve|épreuv
équipe|équip
erreur|erreur
es|<STOP>
escalier|escali
espace|espac
espagnol|espagnol
espagnole|espagnol
espèce|espec
espérer|esper
esprit|esprit
essayer|essai
essentiel|essentiel
est|<STOP>
étage|étag
étaient|<STOP>
étais|<STOP>
était|<STOP>
état|état
été|<STOP>
éteindre|éteindr
étendre|étendr
êtes|<STOP>
étions|<STOP>
étoile|étoil
étrange|étrang
étranger|étrang
être|être
étude|étud
étudia|étudi
étudiai|étudi
étudiant|étudi
étudie|étud
étudié|étudi
étudient|étudient
étudier|étudi
étudiera|étudi
étudies|étud
étudiez|étud
étudions|étud
eûmes|<STOP>
eurent|<STOP>
eus|<STOP>
eut|<STOP>
évaluer|évalu
événement|éven
évidemment|évident
éviter|évit
évoluer|évolu
exact|exact
examiner|examin
excellent|excellent
exception|except
exclure|exclur
excuse|excus
exemple|exempl
exercer|exerc
exiger|exig
exista|exist
existai|exist
existant|exist
existe|exist
existé|exist
existence|existent
existent|existent
exister|exist
existerai|exist
existes|exist
existez|exist
existons|existon
expérience|expérient
explication|expliqu
expliqua|expliqu
expliquai|expliqu
expliquant|expliqu
explique|expliqu
expliqué|expliqu
expliquent|expliquent
expliquer|expliqu
expliquera|expliqu
expliques|expliqu
expliquez|expliqu
expliquons|expliquon
exposer|expos
exprimer|exprim
extérieur|extérieur
extraordinaire|extraordinair
extrême|extrêm
face|fac
facile|facil
facilement|facil
façon|façon
faible|faibl
faim|faim
faire|fair
fais|fais
faisais|fais
faisait|fais
faisons|faison
fait|fait
faites|fait
falloir|falloir
famille|famill
fatigue|fatigu
faute|faut
faux|faux
faveur|faveur
féminin|féminin
femme|femm
femmes|femm
fenêtre|fenêtr
fermer|ferm
fête|fêt
feu|feu
feuille|feuill
feux|feux
fier|fi
figure|figur
fille|fill
film|film
fils|fil
fîmes|fîm
fin|fin
finalement|final
financier|financi
fini|fin
finie|fin
finies|fin
finir|fin
finira|fin
finirai|fin
finiraient|fin
finiras|fin
finirez|fin
finirons|fin
finiront|fin
finis|fin
finissais|fin
finissait|fin
finissant|fin
finissent|fin
finissez|fin
finissions|fin
finissons|fin
finit|fin
firent|firent
fis|fis
fit|fit
fixer|fix
fleur|fleur
foi|foi
fois|fois
fonction|fonction
fond|fond
fonder|fond
font|font
force|forc
forcer|forc
forêt|forêt
forma|form
formai|form
formant|form
forme|form
formé|form
forment|forment
former|form
formera|form
formes|form
formez|form
formidable|formid
formons|formon
fort|fort
fou|fou
foule|foul
fournir|fourn
foyer|foi
frais|frais
français|franc
française|français
françaises|français
franchir|franch
frapper|frapp
frère|frer
froid|froid
froment|froment
front|front
frontière|fronti
fruit|fruit
fuir|fuir
fumée|fum
fumer|fum
fûmes|<STOP>
furent|<STOP>
fus|<STOP>
fut|<STOP>
gagna|gagn
gagnai|gagn
gagnant|gagn
gagne|gagn
gagné|gagn
gagnent|gagnent
gagner|gagn
gagnera|gagn
gagnes|gagn
gagnez|gagn
gagnons|gagnon
garantir|garant
garçon|garçon
garder|gard
gare|gar
gauche|gauch
gaz|gaz
géant|gé
gêner|gên
général|général
généraux|général
genou|genou
genre|genr
gens|gen
geste|gest
glace|glac
glisser|gliss
gloire|gloir
gorge|gorg
goût|goût
gouvernement|gouvern
gouvernements|gouvern
gouverner|gouvern
gouverneur|gouverneur
grâce|grâc
grand|grand
grande|grand
grandes|grand
grands|grand
grave|grav
grimper|grimp
gris|gris
gros|gros
groupe|group
guerre|guerr
guider|guid
habiller|habill
habitude|habitud
haine|hain
haut|haut
hauteur|hauteur
hebdomadaire|hebdomadair
herbe|herb
heure|heur
heureux|heureux
histoire|histoir
hiver|hiv
homme|homm
hommes|homm
honneur|honneur
honte|hont
horizon|horizon
huile|huil
humain|humain
humeur|humeur
hypothèse|hypothes
idée|idé
identifier|identifi
ignorer|ignor
île|île
illustrer|illustr
image|imag
imaginer|imagin
immédiatement|immédiat
immense|immens
important|import
imposer|impos
impossible|impossibl
impression|impress
incapable|incap
incident|incident
inclure|inclur
inconnu|inconnu
indiquer|indiqu
individu|individu
industrie|industr
inférieur|inférieur
influence|influenc
information|inform
informer|inform
initiative|initi
inquiéter|inquiet
inscrire|inscrir
installer|install
instant|instant
instituer|institu
instrument|instrument
insulter|insult
intelligence|intelligent
intention|intent
interdire|interdir
intéresser|intéress
intérêt|intérêt
intérieur|intérieur
international|international
interpréter|interpret
interroger|interrog
intervenir|interven
introduire|introduir
inutile|inutil
inventer|invent
investir|invest
inviter|invit
ira|ira
irai|irai
isoler|isol
jaloux|jaloux
jamais|jam
jambe|jamb
jardin|jardin
jaune|jaun
jeter|jet
jeu|jeu
jeune|jeun
joie|joi
joindre|joindr
joli|jol
jouer|jou
jouir|jou
jour|jour
journal|journal
journaux|journal
journée|journ
jours|jour
juge|jug
jugement|jug
juger|jug
juillet|juillet
juin|juin
jurer|jur
jusque|jusqu
juste|just
justice|justic
justifier|justifi
kilomètre|kilometr
laisser|laiss
lait|lait
lancer|lanc
langue|langu
large|larg
larme|larm
laver|lav
leçon|leçon
lecteur|lecteur
lecture|lectur
léger|leg
lendemain|lendemain
lentement|lent
lettre|lettr
lever|lev
lèvre|levr
liberté|libert
libertés|libert
libre|libr
lien|lien
lier|li
lieu|lieu
ligne|lign
limite|limit
lirai|lir
lire|lir
lis|lis
lisant|lis
lisent|lisent
lisez|lis
lisons|lison
lit|lit
livre|livr
livres|livr
local|local
localité|local
logement|log
loger|log
loi|loi
loin|loin
long|long
longtemps|longtemp
lorsque|lorsqu
louer|lou
lourd|lourd
lu|lu
lumière|lumi
lundi|lund
lune|lun
lus|lus
lut|lut
lutte|lutt
machine|machin
magasin|magasin
main|main
mains|main
maintenant|mainten
maintenir|mainten
maintenons|maintenon
maintenu|maintenu
maintiendra|maintiendr
maintiennent|maintiennent
maintiens|maintien
maintient|maintient
maintins|maintin
maire|mair
maison|maison
maisons|maison
maître|maîtr
majorité|major
mal|mal
maladie|malad
malgré|malgr
malheureux|malheur
mange|mang
mangé|mang
mangea|mang
mangeai|mang
mangeaient|mang
mangeais|mang
mangeait|mang
mangeant|mang
mangée|mang
mangent|mangent
mangeons|mangeon
manger|mang
mangera|mang
mangerai|mang
manges|mang
mangez|mang
mangiez|mang
mangions|mangion
manière|mani
manifester|manifest
manquer|manqu
marche|march
marché|march
marcher|march
mari|mar
mariage|mariag
marquer|marqu
masse|mass
match|match
matériel|matériel
mathématique|mathémat
matière|mati
matin|matin
mauvais|mauv
méchant|mech
médecin|médecin
meilleur|meilleur
mélanger|mélang
membre|membr
même|<STOP>
mémoire|mémoir
menacer|menac
mener|men
mensonge|mensong
mental|mental
mer|mer
mère|mer
mériter|mérit
merveilleux|merveil
message|messag
mesure|mesur
méthode|méthod
métier|méti
mettre|mettr
meubler|meubl
meurent|meurent
meurs|meur
meurt|meurt
midi|mid
mieux|mieux
milieu|milieu
militaire|militair
mille|mill
million|million
mince|minc
mine|min
ministre|ministr
minute|minut
miroir|miroir
mise|mis
misère|miser
mode|mod
modèle|model
moderne|modern
modifier|modifi
moindre|moindr
moins|moin
mois|mois
moment|moment
monde|mond
monnaie|monnai
monsieur|monsieur
montagne|montagn
monter|mont
montrer|montr
monument|monu
moral|moral
morceau|morceau
mort|mort
mot|mot
moteur|moteur
motif|motif
mourant|mour
mourez|mour
mourir|mour
mourons|mouron
mourra|mourr
mourus|mourus
mourut|mourut
mouvement|mouv
moyen|moyen
multiplier|multipli
mur|mur
muscle|muscl
musique|musiqu
mystère|myster
nais|nais
naissant|naiss
naissent|naissent
naissez|naiss
naissons|naisson
naît|naît
naîtra|naîtr
naître|naîtr
naquis|naqu
naquit|naqu
nation|nation
national|national
nationalité|national
nations|nation
nature|natur
naturellement|naturel
navire|navir
né|né
nécessaire|nécessair
nécessairement|nécessair
nécessite|nécessit
nécessiter|nécessit
négliger|néglig
neige|neig
nettoyer|nettoi
neuf|neuf
nez|nez
noir|noir
nom|nom
nombre|nombr
nombreux|nombreux
nommer|nomm
nord|nord
normal|normal
note|not
noter|not
nourriture|nourritur
nouveau|nouveau
nouvelle|nouvel
nuage|nuag
nuit|nuit
nuits|nuit
nul|nul
numéro|numéro
objectif|object
objet|objet
obligation|oblig
obliger|oblig
observer|observ
obtenant|obten
obtenez|obten
obtenir|obten
obtenons|obtenon
obtenu|obtenu
obtiendra|obtiendr
obtiennent|obtiennent
obtiens|obtien
obtient|obtient
obtins|obtin
obtint|obtint
occasion|occas
occuper|occup
océan|océan
odeur|odeur
oeil|oeil
œil|œil
œuvre|œuvr
offre|offre
offrir|offrir
oiseau|oiseau
ombre|ombre
ont|<STOP>
opérer|oper
opinion|opinion
opposer|oppos
or|or
ordinaire|ordinair
ordonner|ordon
ordre|ordre
oreille|oreil
organiser|organis
origine|origin
oser|oser
ôter|ôter
oublier|oubli
ouest|ouest
oui|oui
outil|outil
ouvert|ouvert
ouvrage|ouvrag
ouvrant|ouvr
ouvre|ouvr
ouvrent|ouvrent
ouvres|ouvr
ouvrez|ouvr
ouvrier|ouvri
ouvrir|ouvr
ouvrirai|ouvr
ouvris|ouvr
ouvrit|ouvr
ouvrons|ouvron
page|pag
paie|pai
paiement|pai
paient|paient
paiera|pai
paies|pai
pain|pain
paix|paix
panier|pani
papier|papi
papiers|papi
paquet|paquet
par|<STOP>
parais|par
paraissant|paraiss
paraissent|paraissent
paraissez|paraiss
paraissons|paraisson
paraît|paraît
paraîtra|paraîtr
paraître|paraîtr
parc|parc
parcourir|parcour
pareil|pareil
parent|parent
parfait|parf
parfois|parfois
parlaient|parl
parlais|parl
parlait|parl
parlant|parl
parle|parl
parlé|parl
parlent|parlent
parler|parl
parlera|parl
parlerai|parl
parles|parl
parlez|parl
parlions|parlion
parlons|parlon
parmi|parm
parole|parol
pars|par
part|part
partager|partag
partant|part
partent|partent
partez|part
parti|part
particulier|particuli
partie|part
partir|part
partirai|part
partis|part
partit|part
partons|parton
partout|partout
paru|paru
parut|parut
pas|<STOP>
passa|pass
passage|passag
passai|pass
passant|pass
passe|pass
passé|pass
passent|passent
passer|pass
passerai|pass
passes|pass
passez|pass
passion|passion
passons|passon
pauvre|pauvr
pauvreté|pauvret
paya|pai
payai|pai
payant|pai
payé|pai
payer|pai
payez|pai
payons|payon
pays|pay
paysage|paysag
peau|peau
peindre|peindr
peine|pein
peintre|peintr
peinture|peintur
pencher|pench
pendant|pend
pénétrer|pénetr
pensa|pens
pensai|pens
pensant|pens
pense|pens
pensé|pens
pensent|pensent
penser|pens
penserai|pens
penses|pens
pensez|pens
pensons|penson
perd|perd
perdant|perd
perdent|perdent
perdez|perd
perdis|perd
perdit|perd
perdons|perdon
perdrai|perdr
perdre|perdr
perds|perd
perdu|perdu
père|per
période|périod
permet|permet
permets|permet
permettant|permet
permettent|permettent
permettez|permet
permettons|permetton
permettra|permettr
permettre|permettr
permis|perm
permit|perm
personnage|personnag
personne|person
personnes|person
perspective|perspect
peser|pes
petit|pet
petite|petit
petites|petit
petits|petit
peu|peu
peuple|peupl
peur|peur
peut|peut
peuvent|peuvent
peux|peux
photo|photo
phrase|phras
pièce|piec
pied|pied
pierre|pierr
place|plac
placer|plac
plaindre|plaindr
plaine|plain
plaira|plair
plaire|plair
plais|plais
plaisant|plais
plaisent|plaisent
plaisez|plais
plaisir|plais
plaisons|plaison
plaît|plaît
plan|plan
planche|planch
plante|plant
plein|plein
pleurer|pleur
plu|plu
pluie|plui
plupart|plupart
plus|plus
plusieurs|plusieur
plut|plut
plutôt|plutôt
poche|poch
poème|poem
poids|poid
point|point
poisson|poisson
politique|polit
pomme|pomm
pont|pont
porte|port
porter|port
poser|pos
position|posit
posséder|possed
possibilité|possibil
possible|possibl
possibles|possibl
poste|post
pour|<STOP>
pourquoi|pourquoi
pourra|pourr
pourrai|pourr
pourtant|pourt
pousser|pouss
pouvant|pouv
pouvez|pouv
pouvoir|pouvoir
pouvons|pouvon
pratique|pratiqu
précéder|préced
précis|prec
préférer|préfer
premier|premi
prenant|pren
prend|prend
prendra|prendr
prendrai|prendr
prendre|prendr
prends|prend
prenez|pren
prennent|prennent
prenons|prenon
préparer|prépar
près|pres
présent|présent
présenta|présent
présentai|présent
présentant|présent
présente|présent
présenté|présent
présentent|présentent
présenter|présent
présentera|présent
présentes|présent
présentez|présent
présentons|présenton
président|président
présidents|président
presque|presqu
presse|press
prêt|prêt
prêter|prêt
preuve|preuv
prévoir|prévoir
prier|pri
principe|princip
printemps|printemp
pris|pris
prison|prison
prit|prit
privé|priv
prix|prix
problème|problem
procéder|proced
prochain|prochain
proche|proch
production|product
produire|produir
produit|produit
professeur|professeur
profiter|profit
profond|profond
programme|programm
progrès|progres
projet|projet
promener|promen
promettre|promettr
prononcer|prononc
proposer|propos
propre|propr
propriété|propriet
protéger|proteg
prouver|prouv
province|provinc
public|public
publier|publi
puis|puis
puissance|puissanc
pur|pur
pus|pus
put|put
qualité|qualit
quand|quand
quantité|quantit
quart|quart
quartier|quarti
question|question
queue|queu
quitter|quitt
quoi|quoi
quotidien|quotidien
raconter|racont
radio|radio
raison|raison
raisons|raison
ramener|ramen
rang|rang
rapide|rapid
rapidement|rapid
rappela|rappel
rappelai|rappel
rappelant|rappel
rappelé|rappel
rappeler|rappel
rappelez|rappel
rappelle|rappel
rappellent|rappellent
rappellerai|rappel
rappelles|rappel
rappelons|rappelon
rapport|rapport
rare|rar
rassembler|rassembl
rayon|rayon
réaction|réaction
réagir|réag
réalisa|réalis
réalisai|réalis
réalisant|réalis
réalise|réalis
réalisé|réalis
réalisent|réalisent
réaliser|réalis
réalisera|réalis
réalises|réalis
réalisez|réalis
réalisons|réalison
réalité|réalit
recevant|recev
recevez|recev
recevoir|recevoir
recevons|recevon
recevrai|recevr
recherche|recherch
récit|rec
réclamer|réclam
reçois|reçois
reçoit|reçoit
reçoivent|reçoivent
recommander|recommand
reconnais|recon
reconnaissant|reconnaiss
reconnaissent|reconnaissent
reconnaissons|reconnaisson
reconnaît|reconnaît
reconnaîtra|reconnaîtr
reconnaître|reconnaîtr
reconnu|reconnu
reconnut|reconnut
reçu|reçu
recueillir|recueil
reculer|recul
reçus|reçus
reçut|reçut
réduire|réduir
refaire|refair
réfléchir|réflech
refuser|refus
regard|regard
regarda|regard
regardai|regard
regardant|regard
regarde|regard
regardé|regard
regardent|regardent
regarder|regard
regarderai|regard
regardes|regard
regardez|regard
regardons|regardon
régime|régim
régiment|reg
région|région
régional|régional
régler|regl
regretter|regret
régulier|réguli
reine|rein
rejeter|rejet
relatif|relat
relation|relat
religieux|religi
remarquer|remarqu
remerciement|remerci
remercier|remerci
remettre|remettr
remonter|remont
remplacer|remplac
remplir|rempl
rencontrer|rencontr
rendre|rendr
renoncer|renonc
rentrer|rentr
réparer|répar
repas|rep
répéter|répet
répondre|répondr
réponse|répons
repos|repos
reprendre|reprendr
représenter|représent
reproche|reproch
république|républ
réserver|réserv
résistance|résist
résoudre|résoudr
respect|respect
respirer|respir
responsable|respons
ressembler|ressembl
ressource|ressourc
resta|rest
restai|rest
restant|rest
restaurant|restaur
reste|rest
resté|rest
restent|restent
rester|rest
resterai|rest
restes|rest
restez|rest
restons|reston
résulta|résult
résultant|résult
résultat|résultat
résulte|résult
résulté|résult
résultent|résultent
résulter|résult
résultera|résult
résultes|résult
résultons|résulton
retard|retard
retenir|reten
retirer|retir
retour|retour
retourner|retourn
retrouver|retrouv
réunion|réunion
réunir|réun
réussi|réuss
réussir|réuss
réussira|réuss
réussis|réuss
réussissant|réuss
réussissent|réuss
réussissons|réuss
réussit|réuss
rêve|rêv
réveiller|réveil
révéler|rével
revenant|reven
revenez|reven
revenir|reven
revenons|revenon
revenu|revenu
reviendrai|reviendr
reviennent|reviennent
reviens|revien
revient|revient
revins|revin
revint|revint
revoir|revoir
revue|revu
riche|rich
richesse|richess
rire|rir
risque|risqu
rivière|rivi
robe|rob
roche|roch
roi|roi
rôle|rôl
roman|roman
rompre|rompr
rond|rond
rose|ros
rouge|roug
route|rout
rue|ru
ruine|ruin
rythme|rythm
sable|sabl
sac|sac
sachant|sach
sage|sag
sagesse|sagess
sais|sais
saison|saison
sait|sait
salle|sall
salut|salut
sang|sang
sans|san
santé|sant
satisfaire|satisfair
saura|saur
saurai|saur
sauter|saut
sauvage|sauvag
sauver|sauv
savent|savent
savez|sav
savoir|savoir
savons|savon
scène|scen
science|scienc
secours|secour
secret|secret
secteur|secteur
sécurité|sécur
seigneur|seigneur
sein|sein
selon|selon
semaine|semain
sembler|sembl
semer|sem
sens|sen
sensible|sensibl
sent|sent
sentant|sent
sentent|sentent
sentez|sent
senti|sent
sentiment|sent
sentir|sent
sentirai|sent
sentis|sent
sentit|sent
sentons|senton
séparer|sépar
série|ser
sérieux|sérieux
serrer|serr
sers|ser
sert|sert
servant|serv
servent|servent
servez|serv
servi|serv
service|servic
servir|serv
servira|serv
servis|serv
servit|serv
servons|servon
seul|seul
seulement|seul
sévère|séver
sexe|sex
siècle|siecl
siège|sieg
signaler|signal
signe|sign
signifier|signifi
silence|silenc
simple|simpl
simplement|simpl
situation|situat
social|social
société|societ
sœur|sœur
soi|soi
soif|soif
soin|soin
soir|soir
soldat|soldat
soleil|soleil
solide|solid
solution|solut
sombre|sombr
somme|somm
sommeil|sommeil
sommes|<STOP>
sommet|sommet
son|<STOP>
songer|song
sonner|son
sont|<STOP>
sors|sor
sort|sort
sortant|sort
sorte|sort
sortent|sortent
sortez|sort
sorti|sort
sortie|sort
sortir|sort
sortirai|sort
sortis|sort
sortit|sort
sortons|sorton
souci|souc
